,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
660,39626,299960,230771,30899,2662346,246,3495,3644,8850194,82489,11202,8659,59579,11189,5965,59196,5861736,2,14851,75,0,9771,633,61,7273,7130,10113,1072267,2197,3220,0,21910,1352,28377,494449,565923,0
661,36248,276928,208931,28145,2405636,196,3275,3277,8096076,77156,10458,7743,55053,10316,5167,55102,5373346,1,13531,70,0,9167,586,63,6628,6578,9141,976019,1859,2988,0,19635,1218,25672,444028,503083,0
662,18158,134470,103240,12693,1276816,106,1557,1535,4143880,36470,4895,2797,27676,4851,2627,27565,2811401,0,6540,29,0,4621,264,25,3206,3333,4745,521395,615,1177,0,9569,565,13525,241840,284134,1
663,30694,233455,178668,23520,2011748,191,2762,2736,6840785,64924,8875,6286,45580,8767,4617,45990,4492049,0,11757,59,0,7709,487,59,5592,5815,7796,825440,1312,2413,0,15636,1103,21535,373244,417436,0
664,45203,341616,263604,34783,3002788,262,4175,4034,10029119,94996,12960,9316,67669,12843,6762,66987,6595985,2,16641,78,0,10934,689,86,8263,8377,10998,1194809,2144,3531,0,23280,1552,31629,541523,621722,0
665,17976,167591,86314,23108,1580334,45,1315,1211,4233679,46565,4054,10407,39053,3970,1511,38985,3802512,1,7133,35,0,7409,155,42,2003,2007,7454,712828,4000,4522,0,30714,281,15229,455138,554731,1
666,21146,154103,121207,14857,1461055,118,1897,1868,4798729,41624,5710,3601,31605,5538,3060,31181,3224241,0,7784,28,0,5465,359,19,3719,3859,5449,596484,961,1446,1,11094,696,15261,279168,319395,0
667,16215,117310,94849,11195,1097138,110,1459,1410,3605362,31929,4542,2586,23405,4432,2464,23497,2383420,0,6092,18,0,3955,271,23,3059,3054,3782,439867,554,959,0,7458,550,11437,196844,227194,0
668,10728,97114,53821,12364,913667,19,781,753,2490771,26536,2489,5260,21880,2409,1005,21774,2110963,0,4045,18,0,3969,109,23,1217,1249,4053,393265,1942,2200,0,15535,186,8690,239699,292610,1
669,14990,112328,86693,10733,1041159,79,1271,1262,3349977,30871,4237,2545,22751,4254,2146,22914,2288625,0,5697,24,0,3830,283,26,2702,2617,3895,426560,673,1057,0,7937,515,11064,193861,226664,1
670,22575,170706,131041,17820,1477010,106,2081,2052,4985873,47736,6357,5098,33819,6390,3491,33990,3293990,1,8368,49,0,5888,417,37,4086,4157,5649,598900,1235,1938,0,12492,746,15773,275516,312453,0
671,17503,125297,101018,11821,1185954,114,1563,1576,3867628,33725,4706,2817,25192,4706,2603,25100,2569482,0,6533,23,0,4426,269,18,3134,3190,4232,482477,719,1071,0,8467,637,12490,217614,254815,1
672,19168,141049,110770,13732,1324870,117,1626,1619,4389154,38186,5161,3587,28580,5030,2714,28599,2913915,0,6979,30,0,4782,301,21,3371,3444,4700,533044,1060,1404,0,10043,644,13792,245040,280636,1
673,31514,245922,181980,26447,2133883,172,2864,2783,7146842,68962,8842,8075,49609,8999,4646,49566,4813794,0,11845,77,0,8378,513,58,5612,5613,8370,876341,2093,3082,0,19153,979,22405,412494,465671,0
674,36621,287803,212974,31367,2517513,188,3264,3279,8280353,80029,10690,9453,58063,10514,5362,58586,5645020,1,13992,71,0,9716,551,69,6653,6506,9817,1024702,2492,3453,0,22548,1214,26403,482535,553430,0
675,27857,219295,158362,23339,1867576,126,2336,2329,6234176,61796,7974,6896,44160,7764,4054,44010,4286117,0,10374,48,0,7462,438,54,4938,4912,7433,784430,1856,2430,0,16762,879,20278,367588,414607,0
676,22118,215972,98802,31806,2109436,40,1379,1441,5125745,60075,4309,16475,50855,4313,1668,50579,5107417,0,8410,29,0,9605,186,40,2153,2155,9623,964343,7494,6839,0,48616,277,19303,720747,923262,1
677,23756,176343,134888,17387,1659976,123,2060,2090,5480277,47639,6437,4681,36619,6316,3293,36785,3720754,1,9000,35,0,6349,347,36,4067,4281,6145,685789,1251,1807,1,13311,736,17393,321706,368289,0
678,16542,125885,94713,12029,1163202,88,1444,1453,3812281,34462,4463,2700,25478,4496,2377,25716,2605298,0,6011,20,0,4312,242,15,2955,2983,4211,472057,649,1110,0,8931,548,12133,219879,253605,1
679,13621,99873,77856,9212,904259,70,1234,1222,2895173,26792,3679,1901,19623,3732,2012,19774,1952513,1,5083,24,0,3198,213,22,2577,2631,3215,369034,448,788,1,5990,482,9983,162978,192162,1
680,19465,145565,111354,13976,1375715,89,1691,1689,4460865,39303,5132,3760,30358,5190,2713,30199,3071895,0,7242,28,0,5098,307,24,3332,3418,5151,564295,1023,1562,0,11361,618,14573,268014,308355,1
681,38478,291483,225448,30165,2560864,229,3561,3583,8594781,81465,10865,8559,57681,10913,5977,57675,5666691,1,14321,62,0,9912,637,79,7071,7103,9803,1032923,2212,3406,0,21553,1366,26833,473356,539344,0
682,31857,247123,184414,26614,2159347,161,2777,2818,7237971,68809,9200,8153,50230,8977,4591,49891,4876038,0,11917,60,0,8470,457,45,5626,5702,8588,889520,2248,3133,0,19612,1054,22739,414937,472441,0
683,21712,159523,122783,15608,1508785,117,1972,1926,4879241,42895,5838,3993,33063,5835,3093,32886,3348135,1,8039,25,0,5635,334,24,3777,3892,5645,620407,1119,1521,0,12480,676,15748,294357,343539,1
684,29297,225128,168710,24112,1893249,153,2681,2684,6504463,63180,8376,6973,44847,8289,4350,44819,4318676,0,10973,65,0,7434,466,42,5343,5270,7272,781169,1743,2521,0,16047,982,20491,353722,393225,0
685,30243,214689,172833,20714,2018803,176,2676,2665,6661013,57263,8035,5022,43513,8082,4525,43915,4422635,0,11232,38,0,7505,530,47,5661,5563,7747,831770,1221,2034,1,15225,1116,21743,381421,434040,1
686,21673,158362,128789,16122,1378538,152,2040,1996,4721209,43306,6311,4306,30718,6273,3498,30214,3000507,0,8034,41,0,5003,411,32,4358,4246,5037,548839,983,1583,0,10410,791,14823,245092,273567,0
687,25861,192935,152118,18411,1686461,147,2312,2287,5741092,53723,7401,4928,37591,7335,3951,37475,3755560,0,9869,44,0,6401,435,33,4824,4788,6267,694074,1178,1966,0,12719,910,18325,315828,356767,0
688,12457,94658,71718,9043,911437,56,1059,1079,2890748,25445,3311,2290,19301,3356,1659,19313,1994391,0,4609,14,0,3375,196,10,2153,2115,3353,368988,569,939,0,7341,382,9483,176577,210975,1
689,49503,375221,292888,38253,3257253,278,4484,4527,10753055,103710,14666,10276,74264,14543,7940,73987,7133780,1,18626,72,0,11733,894,110,9438,9308,11883,1285230,2376,3742,2,25692,1772,34233,582545,662371,0
690,53024,398513,314912,38112,3485611,349,4844,4723,11430152,109831,15511,9568,77439,15529,8648,77125,7546185,1,19965,86,0,12515,960,85,10046,10480,12615,1371776,2239,3773,0,26395,2006,36035,620774,713893,0
691,36328,279244,211935,26395,2457784,202,3121,3126,8027422,78444,10543,6706,55197,10522,5393,55069,5462219,0,13562,74,0,9238,607,53,6494,6583,9213,1000972,1594,2526,0,19609,1224,25323,469436,542210,0
692,21464,169984,124970,16298,1448814,105,1782,1869,4763427,47970,6288,4172,33678,6073,3140,33694,3292608,0,8298,37,0,5633,329,31,3644,3800,5388,606569,956,1615,0,12016,724,15327,286795,329750,0
693,11908,90245,68137,8754,875100,71,971,980,2771452,24143,3151,2245,18421,3154,1614,18486,1930975,0,4408,15,0,3154,180,16,2056,2087,3180,352222,717,913,0,7248,357,8746,172998,205808,1
694,26908,208466,155253,20914,1791351,158,2243,2285,6002189,58996,7621,5744,41396,7432,3738,41333,4057896,0,10212,47,0,7037,403,47,4662,4857,6970,739936,1291,2188,1,14851,896,19232,342860,384251,0
695,18317,136209,103616,12952,1310420,93,1521,1442,4206947,37042,4691,3129,27923,4813,2477,28017,2911319,2,6771,29,0,4804,284,26,3166,3226,4729,537050,799,1298,0,10737,661,13380,261208,306782,1
696,51455,387117,304300,36928,3431167,330,4632,4665,11134918,107697,15335,9324,76208,15111,8014,75594,7439130,0,19479,79,0,12596,879,88,9529,9639,12501,1365567,2060,3740,1,25961,1724,35368,619294,718578,0
697,38058,291287,221127,28478,2456267,236,3336,3477,7988472,82614,11338,7082,57646,11151,5946,57405,5447731,2,14336,50,1,9393,660,49,6988,7077,9208,1003803,1481,2638,0,19792,1316,26457,458470,523932,0
698,31650,237385,180497,23342,2278477,154,2808,2667,7445494,64423,8398,6450,48890,8339,4483,48650,5083500,2,11501,40,0,8274,482,33,5698,5540,8078,910494,1824,2504,0,20050,1123,23220,453130,524600,1
699,11524,85460,64866,7673,815213,57,888,924,2624232,23297,3047,1797,17305,2993,1629,17303,1800207,0,4042,7,0,2890,181,13,2035,1863,2770,323440,397,671,0,6439,377,8234,160503,188563,1
700,33485,255484,193904,25408,2253003,193,2999,2861,7427819,71884,9386,7283,50700,9473,4845,50721,5019553,0,12560,44,0,8629,495,47,6038,5988,8493,915041,1973,2842,0,19375,1116,23707,436886,505005,0
701,16532,181079,57444,32570,1792045,19,888,871,3539179,51121,2622,21865,43701,2597,840,43295,4469850,0,5128,33,0,7682,80,22,1140,1158,7718,794623,12490,9218,0,61885,137,13882,812164,1113258,1
702,26575,201177,155108,19357,1707323,154,2504,2359,5783441,56332,7701,5036,38884,7668,4047,38808,3822905,0,10191,50,0,6485,467,38,4915,5004,6500,699246,1117,1864,0,13073,964,18354,315257,351672,0
703,38566,292988,228438,29719,2553317,205,3449,3393,8547104,81675,11343,8005,58126,11356,5833,57731,5639603,1,14779,79,0,9679,667,57,7128,7109,9456,1027748,1816,2987,1,19449,1386,27199,458147,519301,0
704,35945,272068,213140,27463,2327351,195,3208,3235,7824911,75979,10574,7514,52996,10427,5498,53240,5150163,1,13557,57,0,8802,624,72,6806,6790,8740,942409,1773,2811,0,17921,1229,25102,421933,474666,0
705,50821,378029,299876,37613,3229784,328,4656,4667,10767640,105232,15280,9801,73987,15029,7993,74142,7056126,2,18672,96,0,11788,925,111,9635,9554,11874,1276814,2218,3711,1,24036,1896,34181,560572,637190,0
706,51863,395597,303738,41057,3419461,281,4813,4676,11306754,111076,15555,11668,79767,15298,7814,79117,7564489,0,19093,93,0,12847,897,108,9534,9449,12533,1352873,2923,4392,0,28703,1699,35959,616772,707245,0
707,38751,287068,227772,28714,2445851,236,3443,3534,8201004,80360,11428,7519,55777,11364,6113,55391,5391283,0,14755,61,0,9080,674,65,7217,7430,8982,988274,1845,2654,1,18007,1424,26206,438575,491414,0
708,37437,283579,219565,28539,2457696,219,3268,3410,8152535,79253,10832,7871,56653,10768,5709,56009,5456399,2,13919,71,0,9405,651,62,6799,6839,9223,998282,1836,2801,0,19367,1281,26285,451265,512938,0
709,22925,172592,130266,16848,1698351,117,1929,1883,5557611,46349,5986,4130,35786,5899,3180,36194,3827750,2,8303,28,0,5866,363,38,3982,3924,6171,688192,1077,1745,0,14571,732,17182,345097,402315,1
710,22339,165014,132043,16383,1412898,142,2101,2034,4752493,45836,6605,4309,32191,6574,3497,31954,3099743,0,8483,39,0,5277,424,40,4239,4191,5139,575055,954,1549,0,10013,809,15407,249216,278569,0
711,55337,408186,325156,41239,3483977,318,5125,4976,11471887,113130,16490,10309,79771,16359,8929,79648,7563941,3,20541,98,0,12574,962,86,10658,10850,12497,1379643,2117,3582,1,24649,2073,37351,601275,680326,0
712,37798,284723,220707,28585,2444196,240,3556,3463,8110976,78942,10600,8001,55224,11077,6029,54938,5386696,0,14115,40,0,9097,662,53,7180,7345,9094,980818,2152,3048,2,20022,1444,25942,451610,507513,0
713,36630,273957,214964,27923,2378053,213,3453,3354,7882578,75845,10688,7720,53781,10454,5725,53461,5234893,3,13852,44,0,8947,624,53,6893,6979,8861,964503,2061,2954,0,19344,1396,25276,440715,498411,0
714,51082,380197,300919,37361,3271374,321,4801,4587,10778229,105555,15194,9452,74241,15011,8248,73085,7113537,2,18880,93,0,11986,896,77,9792,9804,11965,1294962,2052,3434,0,24135,1823,34992,575933,656972,0
715,50605,381407,300565,35999,3375890,282,4456,4359,11111302,106602,15112,8547,74945,14896,7618,74893,7360515,1,19040,70,0,12247,845,68,9206,9280,12033,1343219,1959,3096,0,23631,1702,35474,599189,697123,0
716,37009,278118,216791,26050,2372586,201,3258,3372,7765075,76866,10778,5998,53723,10716,5782,53395,5202969,2,14257,52,0,8858,658,55,6918,7013,8837,978153,1225,2199,0,16381,1288,25878,433927,493572,0
717,50857,375510,300566,35348,3256266,275,4583,4506,10741175,104399,15128,8076,72665,15014,7894,72559,7070927,0,19093,55,0,11628,897,73,9785,9702,11364,1294935,1557,2791,0,21235,1826,34275,563739,644657,0
718,39407,299428,233898,29755,2544989,208,3544,3542,8510913,84422,11781,7462,57927,11651,6219,58557,5645825,0,15163,68,0,9326,763,47,7450,7342,9454,1030551,1601,2576,0,17987,1399,27291,454400,514174,0
719,11485,89846,64724,8846,883507,52,979,970,2836111,24338,3013,2332,18666,2870,1439,18796,1980316,0,4275,16,0,3135,168,11,1835,1910,3194,357340,652,944,0,7924,294,8840,175886,210598,1
720,38447,289436,227177,28732,2494908,200,3372,3475,8283073,80541,11058,7570,55909,11157,6106,56158,5454761,1,14706,76,0,9161,681,67,7153,7172,9302,1010543,1831,2819,0,18703,1343,26699,448814,505905,0
721,37599,280355,220320,29651,2411969,193,3389,3470,8097965,77588,11061,8287,55371,10803,5772,55609,5314637,1,14217,66,0,9321,640,71,6799,6895,9300,976529,1932,3027,1,18576,1230,26051,432968,487233,0
722,48209,372167,285815,37411,3247167,251,4283,4272,10624200,104230,14500,10124,74346,14525,7179,74168,7151893,1,18632,70,0,12306,856,86,8660,8885,12222,1309558,2310,3661,0,25357,1629,34301,584214,677712,0
723,50878,400939,302493,40133,3537466,261,4501,4457,11430490,113131,15214,11433,80564,15164,7363,79992,7812337,0,19690,95,1,13478,856,91,9037,9148,13448,1430904,2606,4242,0,29376,1572,37070,651911,761755,0
724,38261,290820,226480,28470,2552126,217,3494,3406,8516716,80755,11172,7467,57131,11022,5745,57259,5654006,0,14431,67,0,9539,654,61,7000,7074,9416,1033280,1879,2835,0,19387,1297,26762,469270,535557,0
725,37732,294303,221382,28516,2560259,174,3195,3162,8424288,82908,10971,7477,58548,10936,5347,58902,5740020,0,14479,56,0,9674,582,71,6785,6632,9731,1055905,1775,2723,0,20489,1164,27439,484622,557225,0
726,35323,277097,206597,27395,2406781,163,3037,3023,7878158,78033,10212,7238,55820,10162,4954,55032,5415549,0,13693,53,0,9375,596,73,6294,6055,9343,1007585,1718,2881,0,19730,1071,25664,464438,535361,0
727,48298,368025,286415,35856,3255334,264,4164,4296,10706867,102906,13990,9235,72817,14051,7098,72698,7139777,1,18173,77,0,11975,794,83,8643,8650,11748,1310658,2178,3508,1,24684,1543,34161,588170,682110,0
728,50724,388710,302494,37780,3457699,263,4388,4308,11247657,107874,15028,9504,77771,14878,7434,77513,7572695,3,19448,67,0,12476,825,73,9142,9335,12572,1383328,2348,3719,0,26626,1632,35921,632803,740802,0
729,37805,287803,221323,28092,2545606,192,3249,3254,8280075,80735,10882,6989,57319,10583,5481,56955,5638809,0,14295,59,0,9879,600,71,6757,6724,9645,1053216,1649,2690,0,19769,1184,27275,480785,558930,0
730,35885,272717,212932,26643,2362655,180,3081,3174,7846698,76091,10587,6982,53657,10601,5480,52880,5217006,0,13788,66,0,8924,588,68,6573,6538,8930,973000,1676,2770,0,18076,1220,25217,442136,509357,0
731,47437,362462,281632,35319,3208840,242,4115,4139,10477946,101322,13802,9255,72148,13969,7005,72170,7039065,0,17982,65,0,11814,733,71,8523,8453,11792,1294203,2133,3498,0,24167,1553,33754,584475,675308,0
732,50749,387245,299618,37913,3472313,252,4418,4350,11253609,107854,15030,9765,77906,14728,7237,77687,7611632,3,19293,72,0,13005,886,77,8829,8845,12799,1400174,2466,3798,0,26408,1622,36445,634057,744155,0
733,36531,283776,214200,27842,2527792,168,3008,3025,8295239,80031,10457,7357,57032,10595,5043,56950,5670904,1,14156,47,0,9921,568,66,6314,6384,9803,1047667,1880,2979,0,21211,1097,26862,485843,563611,0
734,34913,268178,204350,27333,2280257,172,3254,3228,7633759,75099,10376,7562,53246,10259,5298,52974,5119837,0,13199,65,0,8593,585,48,6437,6489,8611,926692,1857,2694,0,18365,1218,24706,421544,472418,0
735,54696,412524,320160,43429,3538433,302,5041,5083,11577274,116776,16402,12198,83214,16141,8374,82757,7791969,2,19991,94,0,13099,961,101,10091,10205,13228,1410807,2965,4589,1,28747,1874,38233,633330,723453,0
736,39101,295284,227733,29900,2446056,233,3643,3562,8202471,82361,11699,7983,57107,11484,6326,57870,5424437,1,14652,68,0,9309,710,69,7454,7488,9109,983146,1941,2864,1,19068,1348,26459,435334,479969,0
737,37001,281236,217435,26247,2441001,215,3230,3177,8008863,78176,10726,6131,55416,10679,5395,55236,5407202,0,14275,42,0,9305,580,69,6747,6691,9186,1018926,1432,2471,0,17992,1228,26392,457960,524362,0
738,46708,359285,274529,34239,3240050,223,3910,3945,10364729,100030,13629,8698,72217,13579,6644,72380,7112409,2,18212,58,0,12447,787,64,8116,8119,12302,1329710,2166,3659,0,26694,1381,34013,614084,723246,0
739,50737,353312,302719,31810,3019425,396,4799,4881,10217903,95648,15178,6430,66154,14776,8926,65760,6375756,3,18887,70,0,10480,1015,60,10549,10559,10366,1186838,1217,2532,1,17370,2118,33128,498164,557681,0
740,36278,269584,213979,25875,2363255,205,3342,3265,8094484,74548,10351,6445,52659,10540,5638,52203,5204568,2,13225,49,0,8778,625,46,7016,6812,8579,948501,1490,2521,2,16788,1353,25513,425356,480341,0
741,52250,389361,309909,36619,3514997,283,4505,4590,11805020,107180,15164,8696,77146,15167,7703,76519,7669134,3,19568,76,0,12728,847,68,9543,9465,12574,1394810,2002,3265,0,24788,1681,37187,619532,718188,0
742,49355,360250,294532,33644,3291733,263,4392,4320,10947325,98486,14064,7785,70740,14090,7406,71226,7088643,3,18479,81,0,11864,827,67,9196,9117,11800,1306578,1858,3154,0,22610,1727,34596,574223,664878,0
743,36459,268406,217280,25547,2369025,218,3186,3315,8109854,73457,10484,5892,51873,10381,5657,51668,5179228,0,13757,61,0,8471,604,42,6830,6816,8834,957908,1402,2217,0,16010,1337,25670,418308,473931,0
744,38734,285914,230487,26551,2529954,234,3487,3408,8596116,79503,11197,6188,55343,11215,5915,55361,5520873,3,14942,46,0,9244,696,54,7290,7352,9153,1020331,1270,2284,0,16689,1348,26913,445361,509456,0
745,53362,393780,318595,37575,3511169,309,4647,4669,11769264,108432,15693,9309,76794,15673,8133,77232,7573001,1,20156,63,0,12533,908,72,10122,9992,12419,1386838,2442,3643,0,24492,1937,36669,606449,698979,0
746,48631,363102,290580,33857,3258267,247,4351,4216,10837945,99557,14160,7708,71078,14011,7309,71114,7070564,0,18375,66,0,11624,814,70,9196,9242,11509,1293947,1908,3063,0,22246,1711,34110,576279,668439,0
747,37573,274577,221701,25744,2374220,228,3315,3365,8137641,75153,10890,5803,52762,10847,5957,52244,5180347,0,14141,52,0,8745,659,44,7374,7202,8594,952187,1149,2065,1,15050,1383,25576,411392,463699,0
748,39880,290063,239453,27129,2527399,273,3619,3739,8675464,78709,11799,6040,54853,11459,6494,54690,5460681,2,14752,45,0,9106,705,60,7942,7954,8884,1005013,1152,2200,0,15393,1634,27125,430985,484304,0
749,39973,283367,237807,25797,2446174,265,3615,3630,8418283,77323,11552,5340,52908,11646,6605,53362,5263232,1,14416,47,0,8540,727,52,8247,8089,8516,973716,1052,2014,0,14025,1632,26793,409725,456713,0
750,11174,122400,39849,18762,1214316,20,573,596,2282830,33950,1890,11583,28609,1890,624,28769,2944919,0,3513,19,0,4853,56,20,772,754,4882,512827,6298,5198,0,38614,109,9443,553001,780311,1
751,51332,362082,308909,33279,3152770,353,4825,4704,10807146,97745,15205,7133,67585,14999,8732,67341,6671647,1,18565,68,0,10582,941,71,10497,10506,10595,1221479,1403,2513,0,17721,2107,33520,516566,580230,0
752,38388,274651,228487,24656,2391922,254,3380,3464,8170624,74981,10981,5030,52043,11029,6090,51624,5183457,0,14410,43,0,8616,651,48,7434,7493,8609,965460,1035,1879,0,14061,1408,25980,411325,461575,0
753,40712,292033,242944,25597,2520092,243,3619,3678,8470588,79774,11934,4998,54816,11854,6570,54622,5405853,0,15381,45,0,8975,761,64,8080,8068,9141,1021364,970,1910,0,14447,1520,27717,433889,491229,0
754,56594,397164,337749,36366,3497801,379,5292,5342,11720317,106647,16549,7412,75565,16502,9393,75067,7347201,0,20747,83,0,12125,1095,88,11491,11606,12264,1365423,1557,2916,0,21048,2271,37215,575980,658495,0
755,51714,365968,309121,34097,3256232,345,4720,4666,11018177,99646,14989,7919,69767,15000,8464,70015,6908816,1,18939,66,0,11520,976,73,10199,10198,11361,1273084,1764,3007,0,20847,2030,34435,541462,612414,0
756,36299,268201,215889,25719,2374043,211,3256,3239,8052741,73556,10376,6050,52379,10536,5513,52547,5198720,0,13781,56,0,8667,637,50,6760,6887,8788,962048,1325,2261,0,16341,1324,25635,425591,480182,0
