,0,1,2,3,4,5,6,7,8,9,10
308,221873,56971,27564,13806,33693,24022,10048,24356,48040,232363,1
309,142876,40931,21105,9588,21734,16531,7803,16796,32626,146202,1
310,290177,91094,52592,26998,59335,29029,15980,42814,79095,360438,1
311,184931,51641,25197,11794,31781,19810,7451,21579,47581,211099,1
312,108564,26315,16296,8055,16644,12278,5837,13256,23237,115118,1
313,200656,51939,27057,12702,31920,21700,9442,23151,43457,212344,1
314,100539,26049,14987,7061,15467,10938,4977,11742,21565,106163,1
315,145734,31672,22361,10053,20417,14948,8045,15989,29177,159332,1
316,285401,73512,49654,18984,57410,39657,13409,48595,72375,331723,1
317,264534,67454,45015,19262,46739,34783,15310,37271,57627,278309,1
318,187127,52551,48893,17949,40810,23373,13508,37243,44976,221698,1
319,282000,86988,42590,20589,53369,28135,13645,37212,73822,329330,1
320,442200,121123,77673,34166,80213,58363,25870,62269,103010,457385,1
321,114251,26701,19366,8446,20018,13059,6531,16265,24710,130045,1
322,135523,30207,21956,9413,18635,13251,8060,16715,27127,147657,1
323,217548,49061,43329,22001,42146,22663,13745,33359,47724,253384,1
324,173351,44335,30915,13234,32535,20484,9304,24795,39639,187408,1
325,314876,90892,71925,28008,66536,48058,23183,57786,78204,331060,1
326,303841,81542,81081,27849,68540,42650,23907,63419,69868,343223,1
327,239196,57547,62508,19838,45060,33373,19256,44743,51238,268969,1
328,226632,61746,43282,17018,42161,32308,14651,36651,53446,238569,1
329,126189,28985,21217,9343,21211,13693,6824,17488,27535,142235,1
330,558278,153599,92005,39236,110234,68712,26058,85970,145837,653895,1
331,144823,30856,23281,10440,21574,15206,8203,17954,28444,158483,1
332,178557,48242,34186,16078,43492,23382,10138,32224,44708,226401,1
333,240390,65131,52799,19529,48122,33267,15584,41112,55262,255172,1
334,210110,52238,37617,16596,38447,25446,12497,28564,45737,222412,1
335,74648,16739,13387,5928,12566,8004,4371,10578,15583,90100,1
336,225753,55872,41738,18285,38803,27514,13893,31973,50209,247064,1
337,126398,29853,20256,9480,20018,13665,6798,16552,28880,139748,1
338,185672,44474,40911,18637,34649,19723,12627,29740,40500,212043,1
339,123859,32551,24092,9027,21810,16393,7984,20083,28682,131775,1
340,165255,38660,29443,12765,27709,19348,9965,23572,37268,185903,1
341,210623,50344,37137,17187,33903,22297,12781,27536,45114,232742,1
342,196337,51918,41501,16232,44735,30525,12773,38807,46119,210717,1
343,188926,54855,25226,13155,33127,19634,8318,22518,49985,215552,1
344,154045,35296,25185,11205,24301,17450,8588,19897,33759,171010,1
345,131757,34973,17150,9703,21301,13435,6339,14918,31203,146229,1
346,145271,39079,24662,10844,24598,17845,8321,19352,32977,148603,1
347,100188,23425,17434,7609,16300,10668,5840,13407,20851,119126,1
348,152143,36762,24142,11195,26943,16608,7933,20943,34025,173114,1
349,153458,41158,27166,12304,31694,19481,8875,24073,36521,170582,1
350,203360,45971,34382,14264,33729,23556,11137,27837,44662,226190,1
351,229914,54107,39229,19206,42173,26317,12632,31709,50508,248381,1
352,229553,62546,30147,15271,36708,25446,10436,27659,51092,240742,1
353,246645,60990,46321,19022,42407,29796,13899,35844,52612,260400,1
354,221090,61508,36319,13625,42813,31690,11470,37380,49313,239752,1
355,167396,47595,33559,12592,30536,22603,11024,26303,39276,174364,1
356,187781,41496,37686,18649,36178,20176,11852,28987,40912,215259,1
357,186497,50414,36879,14370,34209,23335,11506,29018,42397,199599,1
358,177961,44009,27122,13161,28940,19771,9983,22569,39515,192969,1
359,196600,50699,31983,14834,31241,22228,10878,25786,43947,212316,1
360,251741,60103,45820,19655,44042,29516,14755,34540,55046,275758,1
361,233304,53899,35398,17538,37390,24626,11008,27572,47986,254703,1
362,317842,78735,55887,25073,57716,38833,18154,43026,68399,334671,1
363,191940,48490,30924,13764,31301,22679,11286,27289,43872,209751,1
364,253214,56476,45463,24181,47928,26543,15304,35592,55913,290330,1
365,156673,40689,23794,11080,24743,17931,7816,19565,34037,165944,1
366,258743,61770,79369,23473,95100,65500,16767,108266,65747,295857,1
367,184141,45210,37120,16541,32746,20267,12608,28999,39675,210917,1
368,165014,37414,29562,12864,27286,18412,9891,24759,36291,188395,1
369,234067,78967,77663,23122,59277,47277,23265,63579,64506,251413,1
370,119472,31401,20797,9491,20922,14041,6342,15896,25939,125843,1
371,282307,89713,46170,23513,60221,29163,13690,38009,80619,345747,1
372,217687,50232,41324,21268,41973,23410,13206,33049,49100,252175,1
373,271791,66873,52516,21946,47476,33014,17111,38836,57857,286532,1
374,144237,32295,23000,10063,23539,15653,7610,18024,28920,158995,1
375,210858,55991,33577,14858,35725,26039,12331,28267,48418,225136,1
376,231388,59975,39909,18092,42562,29598,14174,32810,53295,244661,1
377,237735,69116,54389,20803,50271,32498,16113,42969,60138,260768,1
378,165260,37191,29172,12136,27697,18615,9708,23850,35259,191000,1
379,501614,122950,88864,40851,87280,55626,29349,74820,115729,575589,1
380,140555,34544,30432,14174,26165,14983,9468,22358,30574,159051,1
381,231143,59290,45754,16971,56163,33954,11149,48368,54222,260138,1
382,285351,75049,34296,17266,42624,31674,13231,30881,64268,303920,1
383,248090,62131,49686,21407,49310,33511,15810,41599,58065,268263,1
384,224185,51249,43615,19675,46807,29125,13354,38194,48801,242243,1
385,263355,61099,51642,21853,50775,32545,16383,40932,55753,284255,1
386,260155,62359,48338,21161,48049,33473,15679,39330,55913,275703,1
387,204918,53545,39291,15195,35127,26818,13789,33524,47440,220017,1
388,351819,94373,72382,28997,72459,52800,23806,60615,82250,370867,1
389,273189,70835,58397,25871,58640,35407,17725,46565,66016,310427,1
390,346743,115222,121835,33752,92034,73393,35918,97318,93744,378585,1
391,252157,60086,46369,20820,45376,31040,16149,35571,54847,268561,1
392,262106,56749,56909,27288,51692,28861,17394,43236,56272,304197,1
393,203476,48130,43006,18827,38205,22878,13483,30196,43360,229639,1
394,236904,58018,35440,17525,39726,25754,11784,26554,50084,253923,1
395,185902,41814,37582,18866,36708,20144,11940,30112,40418,215490,1
396,162619,42853,35351,11561,26602,20494,11493,31291,36822,173874,1
397,163223,43020,27000,11565,25814,20078,9738,22386,36345,167679,1
398,104189,26926,15515,6837,16471,11942,5297,12509,22992,109098,1
399,199688,51958,70195,23960,43879,26658,17436,55734,49451,242865,1
400,156501,36251,24784,11100,23721,16847,8279,19631,34095,174135,1
401,167390,37744,31202,12729,29662,18773,9796,24301,33804,192167,1
402,160240,40823,23186,10624,24242,17863,8509,18835,34891,166131,1
403,192422,49253,31983,14408,47619,23857,8291,33754,46961,241116,1
404,155103,34163,33298,12654,25907,16939,10283,28717,34266,177054,1
405,169857,42910,21534,10167,25097,19046,7894,18790,37363,180334,1
406,181555,44918,25767,12512,26965,18764,8667,21156,38709,190843,1
407,220906,55739,34484,16848,36017,24973,12525,27064,48732,241560,1
