,0,1,2,3,4,5,6,7,8,9,10
321,32601,45595,17464,23015,29179,31459,25407,49372,49411,75889,1
322,40005,54153,19083,23896,32365,31727,26992,57624,52365,90334,1
323,66766,86760,32973,42908,46993,56395,51388,89959,106718,164100,1
324,48825,67989,28435,38578,52295,52235,40553,72102,66038,108950,1
325,92158,115922,62084,83249,101879,111716,93597,118169,124263,207491,1
326,99473,115288,55237,75154,87517,107686,87852,126403,133443,217867,1
327,80408,92592,41801,52907,58742,69358,64128,99316,108517,173959,1
328,62221,86020,42890,57880,71271,71207,58192,88030,87207,141546,1
329,34804,51364,18840,24951,32873,33303,27385,54727,53037,83436,1
330,121046,222641,84081,138267,206513,200819,149311,233946,231089,346111,1
331,43557,57691,20488,25382,32805,33422,28752,61929,57749,97489,1
332,42923,72503,30292,46303,50107,61802,53346,76413,100314,123405,1
333,72195,91301,43110,57762,74590,80555,62664,97784,88514,157893,1
334,61556,81910,34882,44685,57035,58601,49682,84071,82475,134767,1
335,22297,30053,10981,14007,16946,19725,15811,33011,36518,52555,1
336,66271,88283,37677,47951,60469,62978,53454,93084,89784,151153,1
337,35181,50840,19077,25147,33483,33707,27997,53328,49976,82912,1
338,56748,73693,28707,37070,41965,50493,45081,76094,87846,141279,1
339,34496,48465,22206,30223,39070,38243,31326,49990,45852,76385,1
340,49189,64907,26222,33088,42279,43500,38388,69006,71135,112174,1
341,64210,82144,31870,40106,49956,53419,46242,88879,88904,143934,1
342,57161,74860,39682,52090,61931,65653,54206,79906,77685,126490,1
343,39606,74890,27419,44148,68878,66423,47824,81599,68423,112086,1
344,44688,61555,24112,30336,39000,39247,33540,65057,63350,99851,1
345,31849,53392,20238,29151,39251,37211,28356,52557,54646,80357,1
346,40762,55046,23462,32134,44364,43438,33551,57137,52071,89587,1
347,30123,39253,14761,19266,24394,26616,21046,42783,48564,68042,1
348,40912,61141,22777,31318,40874,43474,33455,65590,64771,99496,1
349,43075,58971,27021,36729,48182,50023,37832,63575,62802,97102,1
350,56570,81934,30530,40966,53752,54334,45168,87026,82196,132612,1
351,66599,91066,36746,47426,58671,61144,52097,95053,92892,152482,1
352,56492,91161,36913,51599,72870,65984,47233,94349,78246,134753,1
353,70751,97741,39951,52465,67765,68262,55623,101468,93792,160118,1
354,52542,88436,45000,63388,74566,70244,52434,96887,78396,123067,1
355,46651,62167,30536,42786,55371,56078,42015,65209,60401,104034,1
356,58074,74894,28833,36709,40216,47637,44337,77862,90015,140399,1
357,52949,70561,31879,44083,56676,59684,45998,75996,70150,120248,1
358,49448,70038,28767,37905,47086,47094,39349,72635,71173,112505,1
359,54469,77442,31519,41820,56827,55594,43500,80538,74575,124228,1
360,73932,100968,39723,50810,65392,67891,58338,108033,97941,167948,1
361,64911,93348,33691,44419,57566,57767,46751,99179,95617,150175,1
362,92266,124842,52301,67049,86997,88290,73179,129748,120846,202818,1
363,51433,75714,32280,44023,56165,53925,44754,78653,76282,118067,1
364,76254,101343,38942,49066,53884,63405,59838,104984,120561,182667,1
365,41451,60981,24655,33910,46464,43672,32846,63466,58667,96160,1
366,75231,103373,69611,101874,104784,115463,85534,116256,121520,176946,1
367,56416,72939,29605,37738,42751,50341,43747,77744,83963,132980,1
368,48837,66509,25136,31839,40417,42864,37135,70828,72510,113813,1
